instant,dteday,season,temp,hum,windspeed
2055,2011-03-31,2,0.28,0.93,0.194
2056,2011-03-31,2,0.28,0.93,0.194
2057,2011-03-31,2,0.3,0.87,0.1343
2058,2011-03-31,2,0.3,0.87,0.1343
2059,2011-03-31,2,0.3,0.87,0.2985
2060,2011-03-31,2,0.3,0.87,0.2537
2061,2011-03-31,2,0.3,0.87,0.2537
2062,2011-03-31,2,0.3,0.87,0.1343
2063,2011-03-31,2,0.3,0.87,0.1343
2064,2011-03-31,2,0.28,0.93,0.2836
2065,2011-03-31,2,0.28,0.93,0.1642
2066,2011-03-31,2,0.28,0.93,0.2537
2067,2011-03-31,2,0.26,1.0,0.1642
2068,2011-04-01,2,0.26,1.0,0.1642
2069,2011-04-01,2,0.26,1.0,0.1642
2070,2011-04-01,2,0.26,0.93,0.194
2071,2011-04-01,2,0.24,0.93,0.2537
2072,2011-04-01,2,0.24,0.93,0.2537
2073,2011-04-01,2,0.24,0.93,0.2239
2074,2011-04-01,2,0.24,0.93,0.2239
2075,2011-04-01,2,0.24,0.93,0.0
2076,2011-04-01,2,0.26,0.87,0.2537
2077,2011-04-01,2,0.32,0.7,0.3582
2078,2011-04-01,2,0.32,0.66,0.2836
2079,2011-04-01,2,0.32,0.61,0.3582
2080,2011-04-01,2,0.34,0.53,0.3582
2081,2011-04-01,2,0.36,0.5,0.3582
2082,2011-04-01,2,0.36,0.46,0.3582
2083,2011-04-01,2,0.34,0.46,0.4179
2084,2011-04-01,2,0.34,0.46,0.4179
2085,2011-04-01,2,0.34,0.46,0.3284
2086,2011-04-01,2,0.34,0.46,0.3284
2087,2011-04-01,2,0.34,0.49,0.3284
2088,2011-04-01,2,0.32,0.53,0.194
2089,2011-04-01,2,0.32,0.53,0.1343
2090,2011-04-01,2,0.3,0.56,0.1642
2091,2011-04-01,2,0.3,0.61,0.0896
2092,2011-04-02,2,0.3,0.61,0.0
2093,2011-04-02,2,0.26,0.65,0.1343
2094,2011-04-02,2,0.24,0.75,0.1343
2095,2011-04-02,2,0.24,0.7,0.1642
2096,2011-04-02,2,0.24,0.7,0.1642
2097,2011-04-02,2,0.24,0.75,0.1642
2098,2011-04-02,2,0.26,0.7,0.1045
2099,2011-04-02,2,0.26,0.7,0.1045
2100,2011-04-02,2,0.3,0.7,0.1045
2101,2011-04-02,2,0.34,0.66,0.1045
2102,2011-04-02,2,0.36,0.57,0.1642
2103,2011-04-02,2,0.4,0.47,0.1642
2104,2011-04-02,2,0.32,0.81,0.1343
2105,2011-04-02,2,0.34,0.81,0.1343
2106,2011-04-02,2,0.32,0.76,0.3284
2107,2011-04-02,2,0.34,0.76,0.3881
2108,2011-04-02,2,0.38,0.62,0.3284
2109,2011-04-02,2,0.38,0.54,0.3582
2110,2011-04-02,2,0.38,0.54,0.194
2111,2011-04-02,2,0.36,0.53,0.3582
2112,2011-04-02,2,0.34,0.53,0.2836
2113,2011-04-02,2,0.32,0.61,0.2537
2114,2011-04-02,2,0.32,0.61,0.2985
2115,2011-04-02,2,0.32,0.61,0.1642
2116,2011-04-03,2,0.3,0.65,0.194
2117,2011-04-03,2,0.3,0.61,0.1045
2118,2011-04-03,2,0.26,0.7,0.1343
2119,2011-04-03,2,0.3,0.61,0.0
2120,2011-04-03,2,0.28,0.7,0.0896
2121,2011-04-03,2,0.28,0.65,0.2239
2122,2011-04-03,2,0.28,0.65,0.194
2123,2011-04-03,2,0.32,0.57,0.2239
2124,2011-04-03,2,0.34,0.57,0.1642
2125,2011-04-03,2,0.36,0.5,0.4925
2126,2011-04-03,2,0.4,0.43,0.4179
2127,2011-04-03,2,0.42,0.41,0.2537
2128,2011-04-03,2,0.44,0.38,0.2836
2129,2011-04-03,2,0.44,0.33,0.2985
2130,2011-04-03,2,0.46,0.31,0.1343
2131,2011-04-03,2,0.46,0.33,0.0
2132,2011-04-03,2,0.46,0.31,0.194
2133,2011-04-03,2,0.46,0.28,0.1343
2134,2011-04-03,2,0.46,0.31,0.0
2135,2011-04-03,2,0.42,0.44,0.194
2136,2011-04-03,2,0.42,0.41,0.2239
2137,2011-04-03,2,0.42,0.44,0.2239
2138,2011-04-03,2,0.4,0.43,0.1045
2139,2011-04-03,2,0.4,0.5,0.0896
2140,2011-04-04,2,0.4,0.5,0.2239
2141,2011-04-04,2,0.4,0.56,0.3582
2142,2011-04-04,2,0.38,0.66,0.2537
2143,2011-04-04,2,0.38,0.66,0.2836
2144,2011-04-04,2,0.38,0.71,0.2985
2145,2011-04-04,2,0.4,0.62,0.2537
2146,2011-04-04,2,0.42,0.58,0.2836
2147,2011-04-04,2,0.44,0.54,0.2537
2148,2011-04-04,2,0.46,0.55,0.2985
2149,2011-04-04,2,0.5,0.51,0.3881
2150,2011-04-04,2,0.54,0.45,0.3582
2151,2011-04-04,2,0.6,0.4,0.3881
2152,2011-04-04,2,0.64,0.36,0.4627
2153,2011-04-04,2,0.68,0.34,0.3284
2154,2011-04-04,2,0.74,0.27,0.4925
2155,2011-04-04,2,0.76,0.23,0.5522
2156,2011-04-04,2,0.76,0.22,0.5224
2157,2011-04-04,2,0.74,0.23,0.6119
2158,2011-04-04,2,0.72,0.23,0.4925
2159,2011-04-04,2,0.7,0.24,0.4627
2160,2011-04-04,2,0.7,0.24,0.5522
2161,2011-04-04,2,0.7,0.3,0.4478
2162,2011-04-04,2,0.68,0.36,0.4627
2163,2011-04-04,2,0.64,0.47,0.2239
2164,2011-04-05,2,0.62,0.5,0.1045
2165,2011-04-05,2,0.62,0.57,0.4179
2166,2011-04-05,2,0.54,0.73,0.3284
2167,2011-04-05,2,0.54,0.73,0.3284
2168,2011-04-05,2,0.5,0.88,0.4925
2169,2011-04-05,2,0.46,0.94,0.2985
2170,2011-04-05,2,0.48,0.88,0.3284
2171,2011-04-05,2,0.48,0.88,0.3284
2172,2011-04-05,2,0.38,0.87,0.5821
2173,2011-04-05,2,0.36,0.87,0.4925
2174,2011-04-05,2,0.34,0.81,0.3881
2175,2011-04-05,2,0.32,0.81,0.4478
2176,2011-04-05,2,0.34,0.71,0.3881
2177,2011-04-05,2,0.36,0.63,0.4179
2178,2011-04-05,2,0.36,0.57,0.4925
2179,2011-04-05,2,0.4,0.46,0.4627
2180,2011-04-05,2,0.38,0.46,0.4179
2181,2011-04-05,2,0.42,0.38,0.4179
2182,2011-04-05,2,0.38,0.4,0.4925
2183,2011-04-05,2,0.36,0.43,0.2985
2184,2011-04-05,2,0.34,0.46,0.2836
2185,2011-04-05,2,0.34,0.46,0.5224
2186,2011-04-05,2,0.32,0.49,0.2985
2187,2011-04-05,2,0.3,0.49,0.2836
2188,2011-04-06,2,0.3,0.49,0.1045
2189,2011-04-06,2,0.26,0.6,0.1343
2190,2011-04-06,2,0.24,0.7,0.1343
2191,2011-04-06,2,0.26,0.6,0.1343
2192,2011-04-06,2,0.24,0.65,0.1343
2193,2011-04-06,2,0.24,0.7,0.1045
2194,2011-04-06,2,0.24,0.7,0.1045
2195,2011-04-06,2,0.26,0.65,0.1045
2196,2011-04-06,2,0.32,0.61,0.2239
2197,2011-04-06,2,0.36,0.46,0.2537
2198,2011-04-06,2,0.4,0.37,0.3881
2199,2011-04-06,2,0.42,0.38,0.3881
2200,2011-04-06,2,0.44,0.41,0.2537
2201,2011-04-06,2,0.46,0.38,0.4925
2202,2011-04-06,2,0.5,0.34,0.4179
2203,2011-04-06,2,0.52,0.32,0.3284
2204,2011-04-06,2,0.54,0.28,0.4179
2205,2011-04-06,2,0.52,0.32,0.4478
2206,2011-04-06,2,0.52,0.29,0.3582
2207,2011-04-06,2,0.5,0.31,0.2985
2208,2011-04-06,2,0.46,0.51,0.2239
2209,2011-04-06,2,0.46,0.41,0.2836
2210,2011-04-06,2,0.46,0.41,0.2836
2211,2011-04-06,2,0.46,0.41,0.2985
2212,2011-04-07,2,0.46,0.41,0.2836
2213,2011-04-07,2,0.42,0.47,0.1343
2214,2011-04-07,2,0.42,0.54,0.0
2215,2011-04-07,2,0.36,0.66,0.194
2216,2011-04-07,2,0.34,0.76,0.194
2217,2011-04-07,2,0.34,0.76,0.2239
2218,2011-04-07,2,0.32,0.81,0.2537
2219,2011-04-07,2,0.34,0.76,0.1642
2220,2011-04-07,2,0.36,0.76,0.194
2221,2011-04-07,2,0.4,0.66,0.1343
2222,2011-04-07,2,0.42,0.67,0.1045
2223,2011-04-07,2,0.46,0.55,0.0
2224,2011-04-07,2,0.46,0.55,0.0
2225,2011-04-07,2,0.52,0.48,0.0896
2226,2011-04-07,2,0.56,0.43,0.0896
2227,2011-04-07,2,0.6,0.38,0.1045
2228,2011-04-07,2,0.6,0.35,0.0
2229,2011-04-07,2,0.52,0.52,0.2836
2230,2011-04-07,2,0.48,0.55,0.2537
2231,2011-04-07,2,0.46,0.59,0.2985
2232,2011-04-07,2,0.44,0.62,0.1642
2233,2011-04-07,2,0.44,0.67,0.2836
2234,2011-04-07,2,0.4,0.76,0.194
2235,2011-04-07,2,0.38,0.76,0.2537
2236,2011-04-08,2,0.36,0.76,0.2239
2237,2011-04-08,2,0.34,0.76,0.1343
2238,2011-04-08,2,0.34,0.76,0.1642
2239,2011-04-08,2,0.34,0.76,0.1642
2240,2011-04-08,2,0.34,0.86,0.1343
2241,2011-04-08,2,0.32,0.87,0.194
2242,2011-04-08,2,0.34,0.87,0.0
2243,2011-04-08,2,0.34,0.87,0.1642
2244,2011-04-08,2,0.34,0.87,0.1642
2245,2011-04-08,2,0.36,0.76,0.194
2246,2011-04-08,2,0.36,0.71,0.2836
2247,2011-04-08,2,0.4,0.62,0.3881
2248,2011-04-08,2,0.38,0.66,0.2239
2249,2011-04-08,2,0.36,0.76,0.2836
2250,2011-04-08,2,0.34,0.87,0.2239
2251,2011-04-08,2,0.34,0.87,0.2239
2252,2011-04-08,2,0.32,0.93,0.2537
2253,2011-04-08,2,0.32,0.93,0.2537
2254,2011-04-08,2,0.32,0.93,0.2537
2255,2011-04-08,2,0.3,0.93,0.4179
2256,2011-04-08,2,0.3,0.93,0.3284
2257,2011-04-08,2,0.3,0.93,0.2537
2258,2011-04-08,2,0.3,0.93,0.2985
2259,2011-04-08,2,0.3,0.93,0.2239
2260,2011-04-09,2,0.3,0.87,0.2239
2261,2011-04-09,2,0.3,0.87,0.1343
2262,2011-04-09,2,0.32,0.87,0.2239
2263,2011-04-09,2,0.3,1.0,0.2537
2264,2011-04-09,2,0.3,1.0,0.2537
2265,2011-04-09,2,0.3,0.93,0.2239
2266,2011-04-09,2,0.3,0.93,0.194
2267,2011-04-09,2,0.3,0.93,0.1642
2268,2011-04-09,2,0.32,0.93,0.1642
2269,2011-04-09,2,0.34,0.87,0.1045
2270,2011-04-09,2,0.34,0.87,0.1343
2271,2011-04-09,2,0.36,0.81,0.0
2272,2011-04-09,2,0.36,0.81,0.1343
2273,2011-04-09,2,0.36,0.81,0.0
2274,2011-04-09,2,0.36,0.81,0.1343
2275,2011-04-09,2,0.36,0.87,0.0
2276,2011-04-09,2,0.38,0.82,0.0
2277,2011-04-09,2,0.38,0.82,0.0896
2278,2011-04-09,2,0.38,0.82,0.1045
2279,2011-04-09,2,0.38,0.82,0.1343
2280,2011-04-09,2,0.38,0.87,0.1642
2281,2011-04-09,2,0.36,0.93,0.1343
2282,2011-04-09,2,0.36,0.93,0.1343
2283,2011-04-09,2,0.38,0.87,0.0896
2284,2011-04-10,2,0.38,0.87,0.0896
2285,2011-04-10,2,0.38,0.87,0.1343
2286,2011-04-10,2,0.38,0.87,0.0896
2287,2011-04-10,2,0.38,0.87,0.1343
2288,2011-04-10,2,0.36,0.93,0.1045
2289,2011-04-10,2,0.36,0.93,0.0896
2290,2011-04-10,2,0.36,0.93,0.0896
2291,2011-04-10,2,0.36,1.0,0.0896
2292,2011-04-10,2,0.38,0.94,0.0896
2293,2011-04-10,2,0.38,0.94,0.1343
2294,2011-04-10,2,0.4,0.87,0.0
2295,2011-04-10,2,0.4,0.87,0.1343
2296,2011-04-10,2,0.42,0.88,0.1343
2297,2011-04-10,2,0.46,0.82,0.1045
2298,2011-04-10,2,0.5,0.72,0.194
2299,2011-04-10,2,0.5,0.77,0.2239
2300,2011-04-10,2,0.52,0.72,0.1642
2301,2011-04-10,2,0.52,0.72,0.194
2302,2011-04-10,2,0.5,0.77,0.194
2303,2011-04-10,2,0.5,0.77,0.194
2304,2011-04-10,2,0.46,0.82,0.1343
2305,2011-04-10,2,0.44,0.88,0.194
2306,2011-04-10,2,0.44,0.94,0.2537
2307,2011-04-10,2,0.46,0.88,0.3582
2308,2011-04-11,2,0.48,0.88,0.3284
2309,2011-04-11,2,0.46,0.94,0.2836
2310,2011-04-11,2,0.46,0.94,0.2836
2311,2011-04-11,2,0.46,0.94,0.194
2312,2011-04-11,2,0.46,0.94,0.194
2313,2011-04-11,2,0.46,1.0,0.2239
2314,2011-04-11,2,0.5,0.88,0.2239
2315,2011-04-11,2,0.52,0.88,0.2836
2316,2011-04-11,2,0.56,0.83,0.2836
2317,2011-04-11,2,0.56,0.83,0.2985
2318,2011-04-11,2,0.6,0.73,0.2985
2319,2011-04-11,2,0.6,0.73,0.3284
2320,2011-04-11,2,0.64,0.69,0.4179
2321,2011-04-11,2,0.72,0.54,0.3582
2322,2011-04-11,2,0.74,0.48,0.5224
2323,2011-04-11,2,0.74,0.48,0.5224
2324,2011-04-11,2,0.74,0.48,0.5224
2325,2011-04-11,2,0.72,0.51,0.3881
2326,2011-04-11,2,0.72,0.51,0.4478
2327,2011-04-11,2,0.68,0.57,0.5224
2328,2011-04-11,2,0.66,0.61,0.2537
2329,2011-04-11,2,0.64,0.5,0.2836
2330,2011-04-11,2,0.58,0.6,0.0
2331,2011-04-12,2,0.62,0.5,0.1045
2332,2011-04-12,2,0.62,0.5,0.0896
2333,2011-04-12,2,0.6,0.53,0.1343
2334,2011-04-12,2,0.58,0.56,0.1343
2335,2011-04-12,2,0.56,0.64,0.1343
2336,2011-04-12,2,0.54,0.68,0.1343
2337,2011-04-12,2,0.54,0.68,0.2836
2338,2011-04-12,2,0.54,0.68,0.2239
2339,2011-04-12,2,0.48,0.88,0.3881
2340,2011-04-12,2,0.46,0.94,0.4925
2341,2011-04-12,2,0.5,0.82,0.4179
2342,2011-04-12,2,0.52,0.77,0.3582
2343,2011-04-12,2,0.56,0.64,0.4627
2344,2011-04-12,2,0.54,0.68,0.2836
2345,2011-04-12,2,0.5,0.82,0.2836
2346,2011-04-12,2,0.48,0.77,0.5224
2347,2011-04-12,2,0.48,0.77,0.3881
2348,2011-04-12,2,0.44,0.77,0.2239
2349,2011-04-12,2,0.44,0.77,0.2239
2350,2011-04-12,2,0.42,0.82,0.2836
2351,2011-04-12,2,0.42,0.82,0.2836
2352,2011-04-12,2,0.42,0.82,0.194
2353,2011-04-12,2,0.4,0.94,0.2985
2354,2011-04-12,2,0.4,0.94,0.2537
2355,2011-04-13,2,0.4,1.0,0.2985
2356,2011-04-13,2,0.4,1.0,0.2985
2357,2011-04-13,2,0.4,1.0,0.2985
2358,2011-04-13,2,0.4,0.94,0.3284
2359,2011-04-13,2,0.4,0.94,0.3284
2360,2011-04-13,2,0.38,0.94,0.2537
2361,2011-04-13,2,0.38,0.94,0.2239
2362,2011-04-13,2,0.36,1.0,0.2239
2363,2011-04-13,2,0.38,0.94,0.194
2364,2011-04-13,2,0.38,0.94,0.2239
2365,2011-04-13,2,0.4,0.87,0.194
2366,2011-04-13,2,0.42,0.82,0.194
2367,2011-04-13,2,0.42,0.82,0.2537
2368,2011-04-13,2,0.44,0.77,0.194
2369,2011-04-13,2,0.42,0.77,0.2537
2370,2011-04-13,2,0.44,0.72,0.2836
2371,2011-04-13,2,0.46,0.67,0.2836
2372,2011-04-13,2,0.46,0.67,0.2985
2373,2011-04-13,2,0.44,0.62,0.3881
2374,2011-04-13,2,0.44,0.62,0.2537
2375,2011-04-13,2,0.44,0.62,0.2537
2376,2011-04-13,2,0.42,0.67,0.1642
2377,2011-04-13,2,0.42,0.67,0.194
2378,2011-04-13,2,0.4,0.71,0.1343
2379,2011-04-14,2,0.38,0.76,0.1343
2380,2011-04-14,2,0.38,0.76,0.2239
2381,2011-04-14,2,0.36,0.76,0.1343
2382,2011-04-14,2,0.34,0.81,0.1343
2383,2011-04-14,2,0.34,0.76,0.0
2384,2011-04-14,2,0.34,0.76,0.0896
2385,2011-04-14,2,0.34,0.76,0.1045
2386,2011-04-14,2,0.38,0.66,0.0
2387,2011-04-14,2,0.42,0.58,0.1642
2388,2011-04-14,2,0.46,0.51,0.1343
2389,2011-04-14,2,0.5,0.51,0.194
2390,2011-04-14,2,0.52,0.45,0.1642
2391,2011-04-14,2,0.54,0.42,0.1343
2392,2011-04-14,2,0.56,0.37,0.2239
2393,2011-04-14,2,0.56,0.35,0.0896
2394,2011-04-14,2,0.6,0.31,0.0896
2395,2011-04-14,2,0.6,0.26,0.1045
2396,2011-04-14,2,0.6,0.28,0.0
2397,2011-04-14,2,0.56,0.3,0.0
2398,2011-04-14,2,0.54,0.32,0.0
2399,2011-04-14,2,0.5,0.51,0.194
2400,2011-04-14,2,0.46,0.63,0.1343
2401,2011-04-14,2,0.48,0.55,0.1045
2402,2011-04-14,2,0.46,0.59,0.1045
2403,2011-04-15,2,0.44,0.67,0.0
2404,2011-04-15,2,0.44,0.62,0.0
2405,2011-04-15,2,0.4,0.76,0.0
2406,2011-04-15,2,0.4,0.76,0.0
2407,2011-04-15,2,0.38,0.82,0.0896
2408,2011-04-15,2,0.36,0.81,0.1045
2409,2011-04-15,2,0.36,0.81,0.0896
2410,2011-04-15,2,0.4,0.71,0.1642
2411,2011-04-15,2,0.44,0.62,0.2985
2412,2011-04-15,2,0.5,0.55,0.194
2413,2011-04-15,2,0.5,0.55,0.194
2414,2011-04-15,2,0.52,0.55,0.194
2415,2011-04-15,2,0.52,0.55,0.2836
2416,2011-04-15,2,0.54,0.52,0.2537
2417,2011-04-15,2,0.54,0.52,0.2537
2418,2011-04-15,2,0.54,0.52,0.4478
2419,2011-04-15,2,0.52,0.55,0.4925
2420,2011-04-15,2,0.5,0.63,0.3881
2421,2011-04-15,2,0.46,0.67,0.3881
2422,2011-04-15,2,0.42,0.77,0.3881
2423,2011-04-15,2,0.4,0.76,0.3284
2424,2011-04-15,2,0.4,0.76,0.2985
2425,2011-04-15,2,0.38,0.82,0.3881
2426,2011-04-15,2,0.36,0.81,0.194
2427,2011-04-16,2,0.36,0.81,0.2239
2428,2011-04-16,2,0.36,0.87,0.2836
2429,2011-04-16,2,0.36,0.87,0.1343
2430,2011-04-16,2,0.36,0.87,0.1642
2431,2011-04-16,2,0.36,0.87,0.2239
2432,2011-04-16,2,0.38,0.87,0.2836
2433,2011-04-16,2,0.4,0.82,0.3284
2434,2011-04-16,2,0.4,0.82,0.4179
2435,2011-04-16,2,0.4,0.87,0.3582
2436,2011-04-16,2,0.4,1.0,0.2985
2437,2011-04-16,2,0.42,0.94,0.3881
2438,2011-04-16,2,0.42,0.94,0.4478
2439,2011-04-16,2,0.46,0.88,0.5821
2440,2011-04-16,2,0.46,0.94,0.5224
2441,2011-04-16,2,0.52,0.83,0.5821
2442,2011-04-16,2,0.52,0.83,0.5821
2443,2011-04-16,2,0.5,0.88,0.4627
2444,2011-04-16,2,0.5,0.88,0.5821
2445,2011-04-16,2,0.5,0.94,0.3881
2446,2011-04-16,2,0.52,0.94,0.4179
2447,2011-04-16,2,0.44,0.94,0.2239
2448,2011-04-16,2,0.44,0.94,0.0
2449,2011-04-16,2,0.42,1.0,0.0
2450,2011-04-16,2,0.44,0.77,0.2836
2451,2011-04-17,2,0.44,0.77,0.2836
2452,2011-04-17,2,0.42,0.67,0.2239
2453,2011-04-17,2,0.4,0.62,0.194
2454,2011-04-17,2,0.4,0.66,0.1343
2455,2011-04-17,2,0.36,0.76,0.1045
2456,2011-04-17,2,0.36,0.71,0.1642
2457,2011-04-17,2,0.36,0.66,0.4478
2458,2011-04-17,2,0.36,0.5,0.3582
2459,2011-04-17,2,0.38,0.46,0.3881
2460,2011-04-17,2,0.4,0.43,0.2836
2461,2011-04-17,2,0.42,0.44,0.4478
2462,2011-04-17,2,0.46,0.41,0.4179
2463,2011-04-17,2,0.46,0.38,0.3881
2464,2011-04-17,2,0.5,0.34,0.3881
2465,2011-04-17,2,0.52,0.34,0.3881
2466,2011-04-17,2,0.54,0.32,0.5224
2467,2011-04-17,2,0.54,0.3,0.3582
2468,2011-04-17,2,0.56,0.3,0.4478
2469,2011-04-17,2,0.56,0.3,0.3881
2470,2011-04-17,2,0.56,0.3,0.2985
2471,2011-04-17,2,0.52,0.36,0.194
2472,2011-04-17,2,0.5,0.42,0.194
2473,2011-04-17,2,0.5,0.39,0.1045
2474,2011-04-17,2,0.44,0.67,0.1642
2475,2011-04-18,2,0.46,0.47,0.0896
2476,2011-04-18,2,0.46,0.47,0.1343
2477,2011-04-18,2,0.42,0.67,0.1045
2478,2011-04-18,2,0.42,0.62,0.1045
2479,2011-04-18,2,0.4,0.87,0.1642
2480,2011-04-18,2,0.4,0.76,0.0896
2481,2011-04-18,2,0.4,0.82,0.0
2482,2011-04-18,2,0.46,0.63,0.0
2483,2011-04-18,2,0.46,0.63,0.0
2484,2011-04-18,2,0.5,0.55,0.1045
2485,2011-04-18,2,0.52,0.55,0.1045
2486,2011-04-18,2,0.54,0.52,0.0896
2487,2011-04-18,2,0.56,0.49,0.0896
2488,2011-04-18,2,0.56,0.49,0.1642
2489,2011-04-18,2,0.58,0.49,0.194
2490,2011-04-18,2,0.6,0.43,0.194
2491,2011-04-18,2,0.6,0.46,0.2836
2492,2011-04-18,2,0.58,0.49,0.2836
2493,2011-04-18,2,0.64,0.31,0.3582
2494,2011-04-18,2,0.56,0.46,0.2537
2495,2011-04-18,2,0.6,0.33,0.2985
2496,2011-04-18,2,0.56,0.37,0.2836
2497,2011-04-18,2,0.52,0.55,0.2836
2498,2011-04-18,2,0.5,0.59,0.2537
2499,2011-04-19,2,0.5,0.55,0.2239
2500,2011-04-19,2,0.46,0.63,0.2239
2501,2011-04-19,2,0.46,0.67,0.2836
2502,2011-04-19,2,0.48,0.63,0.2239
2503,2011-04-19,2,0.46,0.67,0.0896
2504,2011-04-19,2,0.46,0.72,0.194
2505,2011-04-19,2,0.48,0.67,0.0
2506,2011-04-19,2,0.52,0.55,0.0
2507,2011-04-19,2,0.5,0.68,0.1343
2508,2011-04-19,2,0.52,0.63,0.0896
2509,2011-04-19,2,0.5,0.72,0.2239
2510,2011-04-19,2,0.54,0.68,0.1642
2511,2011-04-19,2,0.54,0.64,0.0896
2512,2011-04-19,2,0.54,0.68,0.2239
2513,2011-04-19,2,0.54,0.64,0.194
2514,2011-04-19,2,0.54,0.65,0.1642
2515,2011-04-19,2,0.56,0.52,0.2985
2516,2011-04-19,2,0.56,0.6,0.1045
2517,2011-04-19,2,0.54,0.64,0.1343
2518,2011-04-19,2,0.5,0.72,0.194
2519,2011-04-19,2,0.5,0.72,0.2239
2520,2011-04-19,2,0.5,0.72,0.1343
2521,2011-04-19,2,0.48,0.77,0.0896
2522,2011-04-19,2,0.46,0.88,0.0896
2523,2011-04-20,2,0.44,0.88,0.1343
2524,2011-04-20,2,0.42,0.94,0.1642
2525,2011-04-20,2,0.42,0.94,0.1642
2526,2011-04-20,2,0.42,0.94,0.0
2527,2011-04-20,2,0.4,1.0,0.1045
2528,2011-04-20,2,0.4,0.94,0.194
2529,2011-04-20,2,0.42,0.94,0.1642
2530,2011-04-20,2,0.44,0.94,0.0
2531,2011-04-20,2,0.62,0.69,0.4627
2532,2011-04-20,2,0.66,0.61,0.2836
2533,2011-04-20,2,0.62,0.69,0.0896
2534,2011-04-20,2,0.62,0.69,0.0896
2535,2011-04-20,2,0.7,0.48,0.3881
2536,2011-04-20,2,0.7,0.48,0.3881
2537,2011-04-20,2,0.74,0.4,0.4627
2538,2011-04-20,2,0.76,0.35,0.3582
2539,2011-04-20,2,0.76,0.35,0.3582
2540,2011-04-20,2,0.74,0.37,0.4179
2541,2011-04-20,2,0.74,0.3,0.3582
2542,2011-04-20,2,0.7,0.32,0.2537
2543,2011-04-20,2,0.68,0.32,0.1045
2544,2011-04-20,2,0.66,0.36,0.2836
2545,2011-04-20,2,0.62,0.41,0.2537
2546,2011-04-20,2,0.6,0.4,0.3284
2547,2011-04-21,2,0.56,0.43,0.3582
2548,2011-04-21,2,0.52,0.45,0.2239
2549,2011-04-21,2,0.5,0.42,0.3881
2550,2011-04-21,2,0.46,0.51,0.4627
2551,2011-04-21,2,0.44,0.54,0.4478
2552,2011-04-21,2,0.42,0.54,0.5522
2553,2011-04-21,2,0.4,0.58,0.5821
2554,2011-04-21,2,0.42,0.47,0.4627
2555,2011-04-21,2,0.4,0.5,0.4925
2556,2011-04-21,2,0.42,0.47,0.2836
2557,2011-04-21,2,0.42,0.44,0.3582
2558,2011-04-21,2,0.44,0.41,0.2836
2559,2011-04-21,2,0.46,0.38,0.1642
2560,2011-04-21,2,0.48,0.33,0.3284
2561,2011-04-21,2,0.5,0.34,0.3881
2562,2011-04-21,2,0.52,0.29,0.4179
2563,2011-04-21,2,0.52,0.27,0.3582
2564,2011-04-21,2,0.5,0.29,0.1642
2565,2011-04-21,2,0.5,0.25,0.2836
2566,2011-04-21,2,0.46,0.28,0.2836
2567,2011-04-21,2,0.44,0.3,0.1343
2568,2011-04-21,2,0.42,0.47,0.194
2569,2011-04-21,2,0.42,0.38,0.0896
2570,2011-04-21,2,0.4,0.43,0.1045
2571,2011-04-22,2,0.36,0.62,0.194
2572,2011-04-22,2,0.36,0.53,0.2537
2573,2011-04-22,2,0.36,0.53,0.2985
2574,2011-04-22,2,0.36,0.53,0.2985
2575,2011-04-22,2,0.34,0.53,0.2836
2576,2011-04-22,2,0.34,0.53,0.2239
2577,2011-04-22,2,0.34,0.53,0.2836
2578,2011-04-22,2,0.34,0.53,0.2836
2579,2011-04-22,2,0.34,0.53,0.2537
2580,2011-04-22,2,0.34,0.61,0.2985
2581,2011-04-22,2,0.36,0.62,0.194
2582,2011-04-22,2,0.34,0.66,0.194
2583,2011-04-22,2,0.34,0.76,0.1343
2584,2011-04-22,2,0.34,0.87,0.194
2585,2011-04-22,2,0.34,0.87,0.2537
2586,2011-04-22,2,0.34,0.87,0.194
2587,2011-04-22,2,0.34,0.87,0.1343
2588,2011-04-22,2,0.32,0.93,0.2239
2589,2011-04-22,2,0.32,0.93,0.2239
2590,2011-04-22,2,0.32,0.93,0.2239
2591,2011-04-22,2,0.32,0.87,0.2239
2592,2011-04-22,2,0.3,0.93,0.1642
2593,2011-04-22,2,0.3,1.0,0.1343
2594,2011-04-22,2,0.32,0.93,0.1045
2595,2011-04-23,2,0.32,1.0,0.194
2596,2011-04-23,2,0.32,1.0,0.194
2597,2011-04-23,2,0.32,1.0,0.1343
2598,2011-04-23,2,0.32,1.0,0.0896
2599,2011-04-23,2,0.34,1.0,0.0
2600,2011-04-23,2,0.34,1.0,0.0
2601,2011-04-23,2,0.34,1.0,0.1642
2602,2011-04-23,2,0.34,1.0,0.1642
2603,2011-04-23,2,0.36,1.0,0.2537
2604,2011-04-23,2,0.38,0.94,0.2985
2605,2011-04-23,2,0.42,0.88,0.2239
2606,2011-04-23,2,0.46,0.88,0.2239
2607,2011-04-23,2,0.52,0.83,0.4179
2608,2011-04-23,2,0.52,0.83,0.3881
2609,2011-04-23,2,0.58,0.78,0.3582
2610,2011-04-23,2,0.6,0.73,0.3881
2611,2011-04-23,2,0.6,0.73,0.2836
2612,2011-04-23,2,0.6,0.73,0.3284
2613,2011-04-23,2,0.58,0.78,0.194
2614,2011-04-23,2,0.56,0.83,0.2836
2615,2011-04-23,2,0.54,0.88,0.2537
2616,2011-04-23,2,0.56,0.83,0.2836
